Source.Name,cod_pessoa,data_coleta,genero,data_nascimento,animal_estimacao,clima,bebida_favorita,hobbies
2020-03-31.csv,10141614,3/31/2020,Feminino,12/12/1971,cachorro,frio,Vinho,Escutar música
2020-03-31.csv,10141690,3/31/2020,Feminino,4/9/1988,peixe,quente,Cerveja,Praticar esporte
2020-03-31.csv,10142482,3/31/2020,Masculino,4/14/1961,tartaruga,frio,Vinho,Pintar quadros
2020-03-31.csv,10143021,3/31/2020,Masculino,9/16/1951,gato,quente,Chá,Escrever
2020-03-31.csv,10143155,3/31/2020,Masculino,10/28/1969,cachorro,frio,Cerveja,Assistir TV
2020-03-31.csv,10143317,3/31/2020,Feminino,2/16/1997,gato,frio,refrigerante,Aprender algo novo
2020-03-31.csv,10143404,3/31/2020,Feminino,1/18/1973,gato,quente,Café,Praticar esporte
2020-03-31.csv,10143620,3/31/2020,Masculino,10/21/1965,peixe,moderado,refrigerante,Ler livros
2020-04-01.csv,10141805,4/1/2020,Feminino,12/8/1990,gato,quente,Vinho,Escutar música
2020-04-01.csv,10141957,4/1/2020,Feminino,5/13/1985,gato,moderado,refrigerante,Escrever
2020-04-01.csv,10142493,4/1/2020,Masculino,12/21/1974,tartaruga,frio,Café,Aprender algo novo
2020-04-02.csv,10141514,4/2/2020,Masculino,1/29/1999,tartaruga,moderado,Cerveja,Assistir TV
2020-04-02.csv,10141661,4/2/2020,Feminino,2/16/1966,peixe,frio,Chá,Praticar esporte
2020-04-02.csv,10142326,4/2/2020,Masculino,12/14/1999,gato,moderado,Vinho,Escrever
2020-04-02.csv,10142648,4/2/2020,Feminino,5/12/1953,gato,moderado,Café,Escutar música
2020-04-03.csv,10141744,4/3/2020,Masculino,8/23/1974,gato,moderado,Café,Assistir TV
2020-04-03.csv,10141827,4/3/2020,Feminino,7/17/1959,gato,frio,Vinho,Escrever
2020-04-03.csv,10142012,4/3/2020,Feminino,9/22/1973,gato,quente,Cerveja,Escrever
2020-04-03.csv,10142777,4/3/2020,Masculino,8/25/1992,gato,frio,Café,Dormir
2020-04-03.csv,10142844,4/3/2020,Masculino,3/21/1975,peixe,moderado,Cerveja,Praticar esporte
2020-04-04.csv,10141631,4/4/2020,Feminino,11/13/1960,gato,moderado,refrigerante,Dormir
2020-04-04.csv,10142090,4/4/2020,Masculino,9/5/1997,tartaruga,frio,Chá,Pintar quadros
2020-04-04.csv,10142549,4/4/2020,Masculino,11/8/1951,gato,moderado,Cerveja,Pintar quadros
2020-04-04.csv,10142667,4/4/2020,Masculino,12/31/1965,cachorro,frio,Água,Escrever
2020-04-04.csv,10142704,4/4/2020,Masculino,5/22/1991,gato,quente,Chá,Assistir TV
2020-04-04.csv,10142738,4/4/2020,Masculino,1/14/1967,tartaruga,moderado,Vinho,Escutar música
2020-04-04.csv,10142933,4/4/2020,Masculino,3/27/1962,tartaruga,frio,Café,Pintar quadros
2020-04-04.csv,10143010,4/4/2020,Masculino,5/19/1988,peixe,frio,Café,Praticar esporte
2020-04-04.csv,10143088,4/4/2020,Masculino,12/14/1976,gato,moderado,refrigerante,Dormir
2020-04-04.csv,10143189,4/4/2020,Masculino,5/23/1986,cachorro,quente,Chá,Dormir
2020-04-04.csv,10143455,4/4/2020,Feminino,10/10/1956,peixe,moderado,Café,Escrever
2020-04-05.csv,10141903,4/5/2020,Feminino,2/26/1978,peixe,moderado,Cerveja,Assistir TV
2020-04-05.csv,10142496,4/5/2020,Masculino,11/7/1978,gato,moderado,Chá,Assistir TV
2020-04-05.csv,10142633,4/5/2020,Feminino,3/22/1981,gato,quente,Vinho,Assistir TV
2020-04-05.csv,10142662,4/5/2020,Masculino,9/24/1954,tartaruga,moderado,Água,Assistir TV
2020-04-05.csv,10142841,4/5/2020,Masculino,11/30/1983,gato,quente,refrigerante,Pintar quadros
2020-04-05.csv,10143076,4/5/2020,Masculino,9/18/1998,tartaruga,moderado,Café,Pintar quadros
2020-04-05.csv,10143617,4/5/2020,Masculino,6/14/1962,gato,moderado,Vinho,Ler livros
2020-04-06.csv,10141585,4/6/2020,Feminino,8/18/1979,tartaruga,frio,refrigerante,Pintar quadros
2020-04-07.csv,10141825,4/7/2020,Feminino,8/5/1954,gato,quente,Café,Praticar esporte
2020-04-07.csv,10142067,4/7/2020,Feminino,3/17/1974,gato,quente,refrigerante,Dormir
2020-04-07.csv,10142797,4/7/2020,Masculino,1/22/1962,peixe,moderado,refrigerante,Praticar esporte
2020-04-07.csv,10142920,4/7/2020,Masculino,7/28/1985,tartaruga,moderado,Cerveja,Escutar música
2020-04-07.csv,10143090,4/7/2020,Masculino,4/5/1990,cachorro,quente,Vinho,Escrever
2020-04-07.csv,10143385,4/7/2020,Feminino,5/26/1952,gato,quente,Cerveja,Aprender algo novo
2020-04-07.csv,10143441,4/7/2020,Masculino,2/20/1956,tartaruga,moderado,Café,Escutar música
2020-04-08.csv,10141723,4/8/2020,Feminino,8/16/1954,cachorro,moderado,Cerveja,Praticar esporte
2020-04-08.csv,10141936,4/8/2020,Feminino,10/10/1956,cachorro,quente,Chá,Assistir TV
2020-04-08.csv,10142075,4/8/2020,Masculino,4/30/1976,gato,moderado,refrigerante,Aprender algo novo
2020-04-08.csv,10142086,4/8/2020,Feminino,12/24/1970,cachorro,moderado,Café,Assistir TV
2020-04-08.csv,10142809,4/8/2020,Masculino,4/6/1986,gato,moderado,refrigerante,Aprender algo novo
2020-04-09.csv,10141845,4/9/2020,Masculino,1/5/1952,peixe,frio,Cerveja,Praticar esporte
2020-04-09.csv,10141952,4/9/2020,Feminino,5/17/1955,cachorro,moderado,Chá,Ler livros
2020-04-09.csv,10142693,4/9/2020,Masculino,4/23/1987,gato,quente,Café,Assistir TV
2020-04-10.csv,10141515,4/10/2020,Feminino,10/19/1988,cachorro,moderado,Água,Dormir
2020-04-10.csv,10142323,4/10/2020,Masculino,6/26/1980,gato,quente,Cerveja,Escrever
2020-04-10.csv,10142405,4/10/2020,Masculino,7/30/1982,cachorro,quente,Cerveja,Praticar esporte
2020-04-10.csv,10143136,4/10/2020,Feminino,1/14/1969,gato,frio,refrigerante,Pintar quadros
2020-04-11.csv,10141536,4/11/2020,Feminino,7/6/1978,cachorro,frio,Chá,Escrever
2020-04-11.csv,10141654,4/11/2020,Feminino,12/27/1955,cachorro,frio,Cerveja,Aprender algo novo
2020-04-11.csv,10141871,4/11/2020,Feminino,12/29/1955,peixe,moderado,Vinho,Escutar música
2020-04-11.csv,10141997,4/11/2020,Feminino,11/4/1996,gato,quente,Chá,Assistir TV
2020-04-11.csv,10142139,4/11/2020,Feminino,6/7/1951,cachorro,frio,Chá,Praticar esporte
2020-04-11.csv,10142695,4/11/2020,Masculino,10/26/1990,cachorro,frio,refrigerante,Praticar esporte
2020-04-11.csv,10142930,4/11/2020,Masculino,1/6/1965,tartaruga,quente,Chá,Pintar quadros
2020-04-11.csv,10143257,4/11/2020,Masculino,8/29/1968,gato,frio,Cerveja,Pintar quadros
2020-04-11.csv,10143567,4/11/2020,Feminino,4/25/1962,gato,moderado,Chá,Assistir TV
2020-04-12.csv,10141734,4/12/2020,Feminino,6/25/1974,cachorro,moderado,Cerveja,Dormir
2020-04-12.csv,10141900,4/12/2020,Feminino,12/3/1970,peixe,moderado,refrigerante,Ler livros
2020-04-12.csv,10142348,4/12/2020,Masculino,6/10/1959,gato,quente,Cerveja,Praticar esporte
2020-04-12.csv,10142860,4/12/2020,Masculino,8/9/1961,cachorro,frio,Café,Escutar música
2020-04-12.csv,10143318,4/12/2020,Feminino,6/12/1990,cachorro,quente,Café,Dormir
2020-04-13.csv,10141557,4/13/2020,Feminino,1/14/1980,cachorro,moderado,Café,Ler livros
2020-04-13.csv,10142338,4/13/2020,Masculino,2/11/1983,cachorro,moderado,Chá,Escutar música
2020-04-14.csv,10141818,4/14/2020,Feminino,4/4/1971,cachorro,quente,refrigerante,Ler livros
2020-04-14.csv,10142054,4/14/2020,Feminino,11/16/1956,cachorro,moderado,Água,Praticar esporte
2020-04-14.csv,10142671,4/14/2020,Masculino,8/13/1971,cachorro,quente,Chá,Aprender algo novo
2020-04-14.csv,10143137,4/14/2020,Feminino,7/1/1987,gato,moderado,refrigerante,Aprender algo novo
2020-04-14.csv,10143156,4/14/2020,Masculino,8/17/1996,tartaruga,frio,Vinho,Praticar esporte
2020-04-14.csv,10143425,4/14/2020,Masculino,6/18/1976,peixe,quente,Cerveja,Escutar música
2020-04-15.csv,10142049,4/15/2020,Masculino,7/22/1978,tartaruga,quente,Cerveja,Aprender algo novo
2020-04-15.csv,10142196,4/15/2020,Masculino,8/16/1969,peixe,frio,Cerveja,Ler livros
2020-04-15.csv,10142328,4/15/2020,Masculino,9/5/1978,gato,quente,refrigerante,Ler livros
2020-04-15.csv,10142647,4/15/2020,Feminino,5/17/1989,cachorro,moderado,refrigerante,Escrever
2020-04-15.csv,10142686,4/15/2020,Masculino,10/22/1956,peixe,quente,Café,Praticar esporte
2020-04-15.csv,10143139,4/15/2020,Feminino,6/15/1957,gato,moderado,Café,Dormir
2020-04-16.csv,10141512,4/16/2020,Masculino,4/11/1999,tartaruga,frio,refrigerante,Aprender algo novo
2020-04-16.csv,10141589,4/16/2020,Feminino,6/6/1968,gato,moderado,Cerveja,Aprender algo novo
2020-04-16.csv,10141637,4/16/2020,Feminino,3/25/1967,gato,quente,Chá,Assistir TV
2020-04-16.csv,10142677,4/16/2020,Masculino,6/23/1968,tartaruga,quente,Água,Assistir TV
2020-04-17.csv,10141612,4/17/2020,Feminino,9/5/1997,peixe,quente,Chá,Dormir
2020-04-17.csv,10141844,4/17/2020,Masculino,11/8/1955,cachorro,quente,Café,Praticar esporte
2020-04-17.csv,10142214,4/17/2020,Masculino,2/21/1974,peixe,moderado,Cerveja,Escutar música
2020-04-17.csv,10142439,4/17/2020,Masculino,5/17/1970,peixe,frio,refrigerante,Escrever
2020-04-17.csv,10142479,4/17/2020,Masculino,9/4/1966,gato,quente,Café,Aprender algo novo
2020-04-17.csv,10142608,4/17/2020,Feminino,11/21/1995,gato,frio,Chá,Escutar música
2020-04-17.csv,10143006,4/17/2020,Masculino,6/15/1991,gato,moderado,Água,Escutar música
2020-04-17.csv,10143125,4/17/2020,Feminino,10/6/1995,gato,frio,Café,Pintar quadros
2020-04-17.csv,10143186,4/17/2020,Masculino,12/17/1972,cachorro,moderado,Café,Ler livros
2020-04-17.csv,10143545,4/17/2020,Masculino,9/23/1956,gato,moderado,refrigerante,Aprender algo novo
2020-04-18.csv,10141777,4/18/2020,Masculino,1/22/1988,cachorro,moderado,Água,Praticar esporte
2020-04-18.csv,10141893,4/18/2020,Feminino,7/7/1965,peixe,quente,Chá,Assistir TV
2020-04-18.csv,10142703,4/18/2020,Masculino,3/2/1975,peixe,quente,Vinho,Ler livros
2020-04-18.csv,10142794,4/18/2020,Masculino,3/9/1985,gato,moderado,Chá,Dormir
2020-04-18.csv,10143017,4/18/2020,Masculino,10/20/1950,cachorro,quente,Vinho,Praticar esporte
2020-04-18.csv,10143196,4/18/2020,Masculino,11/4/1969,tartaruga,moderado,Vinho,Ler livros
2020-04-18.csv,10143204,4/18/2020,Masculino,1/14/1972,gato,frio,Chá,Escutar música
2020-04-19.csv,10141503,4/19/2020,Masculino,2/18/1963,cachorro,frio,refrigerante,Praticar esporte
2020-04-19.csv,10142433,4/19/2020,Masculino,2/4/1976,gato,moderado,refrigerante,Escutar música
2020-04-19.csv,10142446,4/19/2020,Masculino,8/4/1973,peixe,moderado,refrigerante,Praticar esporte
2020-04-19.csv,10142450,4/19/2020,Masculino,3/15/1986,gato,frio,Água,Dormir
2020-04-19.csv,10142513,4/19/2020,Masculino,4/14/1976,peixe,frio,Café,Dormir
2020-04-19.csv,10142714,4/19/2020,Masculino,2/13/1997,peixe,frio,Café,Pintar quadros
2020-04-20.csv,10141596,4/20/2020,Feminino,3/24/1960,cachorro,frio,Água,Aprender algo novo
2020-04-20.csv,10142021,4/20/2020,Feminino,1/28/1961,gato,quente,Café,Escutar música
2020-04-20.csv,10142133,4/20/2020,Masculino,10/27/1971,gato,quente,Vinho,Assistir TV
2020-04-20.csv,10142445,4/20/2020,Masculino,10/1/1976,gato,quente,Água,Ler livros
2020-04-20.csv,10142635,4/20/2020,Feminino,4/5/1953,peixe,frio,Café,Dormir
2020-04-20.csv,10142694,4/20/2020,Masculino,8/6/1993,gato,frio,Café,Pintar quadros
2020-04-20.csv,10143166,4/20/2020,Feminino,12/14/1960,gato,quente,Água,Praticar esporte
2020-04-21.csv,10141769,4/21/2020,Feminino,10/6/1953,gato,quente,refrigerante,Escutar música
2020-04-21.csv,10142031,4/21/2020,Feminino,1/23/1961,cachorro,moderado,Cerveja,Escrever
2020-04-21.csv,10142204,4/21/2020,Masculino,3/9/1980,gato,quente,Vinho,Dormir
2020-04-21.csv,10142395,4/21/2020,Masculino,11/12/1983,cachorro,moderado,Vinho,Escrever
2020-04-21.csv,10142632,4/21/2020,Feminino,2/24/1993,peixe,frio,refrigerante,Assistir TV
2020-04-22.csv,10141625,4/22/2020,Feminino,10/13/1960,tartaruga,frio,refrigerante,Praticar esporte
2020-04-22.csv,10142068,4/22/2020,Feminino,7/12/1993,gato,frio,Café,Aprender algo novo
2020-04-22.csv,10143044,4/22/2020,Masculino,1/22/1958,tartaruga,moderado,Cerveja,Aprender algo novo
2020-04-22.csv,10143541,4/22/2020,Feminino,10/18/1999,cachorro,quente,Vinho,Assistir TV
2020-04-22.csv,10143596,4/22/2020,Masculino,5/20/1991,cachorro,moderado,Água,Praticar esporte
2020-04-23.csv,10141583,4/23/2020,Feminino,10/1/1956,tartaruga,frio,Chá,Assistir TV
2020-04-23.csv,10141657,4/23/2020,Feminino,8/8/1987,gato,frio,Cerveja,Escrever
2020-04-23.csv,10141793,4/23/2020,Feminino,8/22/1953,tartaruga,quente,refrigerante,Escutar música
2020-04-23.csv,10142364,4/23/2020,Masculino,12/22/1985,gato,moderado,Café,Assistir TV
2020-04-23.csv,10142879,4/23/2020,Masculino,8/3/1998,cachorro,moderado,Café,Assistir TV
2020-04-23.csv,10142892,4/23/2020,Masculino,3/18/1980,tartaruga,quente,Vinho,Dormir
2020-04-23.csv,10143407,4/23/2020,Feminino,4/3/1975,gato,frio,Chá,Escrever
2020-04-23.csv,10143591,4/23/2020,Feminino,4/21/1988,peixe,moderado,Chá,Ler livros
2020-04-25.csv,10141635,4/25/2020,Feminino,8/8/1985,cachorro,quente,Cerveja,Pintar quadros
2020-04-25.csv,10142131,4/25/2020,Masculino,7/3/1990,gato,quente,Cerveja,Aprender algo novo
2020-04-25.csv,10143603,4/25/2020,Masculino,6/2/1964,cachorro,quente,Café,Escrever
2020-04-26.csv,10141601,4/26/2020,Feminino,7/10/1998,gato,quente,Café,Escrever
2020-04-26.csv,10141880,4/26/2020,Masculino,8/13/1997,gato,quente,Chá,Escutar música
2020-04-26.csv,10141912,4/26/2020,Feminino,4/13/1954,gato,quente,Cerveja,Praticar esporte
2020-04-26.csv,10141969,4/26/2020,Feminino,3/17/1985,peixe,frio,Vinho,Aprender algo novo
2020-04-26.csv,10141980,4/26/2020,Feminino,10/10/1962,peixe,moderado,refrigerante,Praticar esporte
2020-04-26.csv,10142568,4/26/2020,Masculino,12/17/1997,gato,moderado,Café,Dormir
2020-04-26.csv,10142827,4/26/2020,Masculino,2/15/1970,gato,quente,refrigerante,Dormir
2020-04-26.csv,10142974,4/26/2020,Masculino,2/27/1989,tartaruga,quente,Vinho,Dormir
2020-04-27.csv,10141552,4/27/2020,Feminino,3/27/1989,tartaruga,quente,Vinho,Praticar esporte
2020-04-27.csv,10141891,4/27/2020,Feminino,6/6/1998,gato,moderado,refrigerante,Assistir TV
2020-04-27.csv,10142713,4/27/2020,Masculino,6/22/1952,tartaruga,moderado,refrigerante,Ler livros
2020-04-27.csv,10143496,4/27/2020,Masculino,8/23/1983,cachorro,moderado,Cerveja,Aprender algo novo
2020-04-28.csv,10141600,4/28/2020,Feminino,11/22/1969,gato,quente,Vinho,Praticar esporte
2020-04-28.csv,10141660,4/28/2020,Masculino,11/13/1987,cachorro,moderado,Vinho,Aprender algo novo
2020-04-28.csv,10141963,4/28/2020,Feminino,1/29/1968,gato,moderado,Vinho,Dormir
2020-04-28.csv,10142469,4/28/2020,Masculino,9/23/1982,peixe,frio,Café,Assistir TV
2020-04-28.csv,10142595,4/28/2020,Masculino,1/6/1956,gato,quente,Café,Aprender algo novo
2020-04-28.csv,10142769,4/28/2020,Masculino,11/18/1979,peixe,moderado,Chá,Escutar música
2020-04-28.csv,10143414,4/28/2020,Masculino,8/26/1967,peixe,quente,Água,Escrever
2020-04-29.csv,10141701,4/29/2020,Masculino,8/9/1998,cachorro,quente,Café,Dormir
2020-04-29.csv,10142104,4/29/2020,Feminino,9/22/1999,gato,moderado,Cerveja,Pintar quadros
2020-04-29.csv,10142259,4/29/2020,Masculino,4/21/1984,cachorro,frio,Vinho,Assistir TV
2020-04-29.csv,10142279,4/29/2020,Masculino,10/12/1950,gato,frio,Vinho,Dormir
2020-04-29.csv,10143123,4/29/2020,Masculino,3/14/1973,gato,moderado,Café,Pintar quadros
2020-04-30.csv,10141739,4/30/2020,Masculino,3/6/1952,cachorro,quente,refrigerante,Assistir TV
2020-04-30.csv,10142419,4/30/2020,Masculino,3/11/1969,gato,quente,refrigerante,Ler livros
2020-04-30.csv,10142660,4/30/2020,Masculino,6/14/1993,gato,quente,Água,Praticar esporte
2020-04-30.csv,10142967,4/30/2020,Masculino,1/1/1972,peixe,quente,Chá,Pintar quadros
2020-04-30.csv,10143305,4/30/2020,Masculino,11/29/1958,tartaruga,quente,Cerveja,Dormir
2020-04-30.csv,10143542,4/30/2020,Masculino,10/29/1988,tartaruga,quente,Cerveja,Assistir TV
2020-04-30.csv,10143587,4/30/2020,Masculino,8/2/1984,peixe,moderado,Café,Escutar música
2020-05-01.csv,10141878,5/1/2020,Feminino,6/8/1975,cachorro,quente,Cerveja,Assistir TV
2020-05-01.csv,10141958,5/1/2020,Feminino,11/25/1984,tartaruga,moderado,Cerveja,Ler livros
2020-05-01.csv,10142427,5/1/2020,Masculino,5/12/1989,gato,frio,Água,Escrever
2020-05-02.csv,10141770,5/2/2020,Feminino,4/20/1977,cachorro,frio,Café,Escutar música
2020-05-02.csv,10142092,5/2/2020,Masculino,7/19/1989,gato,quente,Café,Ler livros
2020-05-02.csv,10142600,5/2/2020,Masculino,8/30/1973,gato,moderado,Água,Praticar esporte
2020-05-03.csv,10142159,5/3/2020,Masculino,4/8/1969,cachorro,moderado,Cerveja,Assistir TV
2020-05-03.csv,10142889,5/3/2020,Masculino,6/15/1997,tartaruga,quente,refrigerante,Escutar música
2020-05-03.csv,10143473,5/3/2020,Feminino,6/21/1987,peixe,moderado,Café,Dormir
2020-05-03.csv,10143616,5/3/2020,Masculino,4/6/1999,gato,quente,Vinho,Assistir TV
2020-05-04.csv,10142289,5/4/2020,Masculino,2/17/1990,gato,quente,Cerveja,Dormir
2020-05-04.csv,10142373,5/4/2020,Masculino,4/22/1983,cachorro,quente,Chá,Assistir TV
2020-05-04.csv,10142673,5/4/2020,Masculino,12/17/1999,peixe,quente,Cerveja,Escrever
2020-05-04.csv,10143300,5/4/2020,Feminino,2/13/1994,tartaruga,quente,Vinho,Escrever
2020-05-05.csv,10141767,5/5/2020,Masculino,11/14/1956,gato,frio,Água,Pintar quadros
2020-05-05.csv,10141866,5/5/2020,Feminino,4/20/1978,tartaruga,moderado,Cerveja,Dormir
2020-05-05.csv,10141937,5/5/2020,Feminino,6/29/1979,cachorro,frio,Água,Pintar quadros
2020-05-05.csv,10142676,5/5/2020,Masculino,5/20/1951,gato,moderado,Água,Ler livros
2020-05-05.csv,10142739,5/5/2020,Masculino,4/6/1971,gato,quente,Água,Pintar quadros
2020-05-05.csv,10143291,5/5/2020,Masculino,1/7/1989,cachorro,frio,Vinho,Aprender algo novo
2020-05-06.csv,10141807,5/6/2020,Feminino,1/6/1968,gato,moderado,Vinho,Aprender algo novo
2020-05-06.csv,10141808,5/6/2020,Feminino,8/20/1964,cachorro,frio,Cerveja,Escutar música
2020-05-06.csv,10141932,5/6/2020,Feminino,5/30/1959,cachorro,frio,Água,Praticar esporte
2020-05-06.csv,10142312,5/6/2020,Masculino,4/19/1952,gato,quente,Chá,Praticar esporte
2020-05-06.csv,10142322,5/6/2020,Masculino,5/30/1982,gato,frio,Cerveja,Ler livros
2020-05-06.csv,10142535,5/6/2020,Masculino,11/5/1995,gato,moderado,Cerveja,Ler livros
2020-05-06.csv,10142710,5/6/2020,Masculino,6/26/1968,tartaruga,frio,Água,Praticar esporte
2020-05-06.csv,10142883,5/6/2020,Masculino,4/20/1955,gato,moderado,Cerveja,Ler livros
2020-05-06.csv,10143193,5/6/2020,Masculino,1/4/1982,tartaruga,frio,refrigerante,Dormir
2020-05-06.csv,10143315,5/6/2020,Feminino,10/12/1966,tartaruga,frio,Chá,Pintar quadros
2020-05-06.csv,10143377,5/6/2020,Masculino,7/29/1995,cachorro,frio,Café,Pintar quadros
2020-05-07.csv,10142489,5/7/2020,Masculino,10/27/1974,tartaruga,frio,Café,Assistir TV
2020-05-07.csv,10143003,5/7/2020,Masculino,12/10/1985,peixe,quente,refrigerante,Dormir
2020-05-07.csv,10143328,5/7/2020,Masculino,5/13/1998,gato,moderado,Cerveja,Praticar esporte
2020-05-08.csv,10142184,5/8/2020,Masculino,2/4/1990,gato,moderado,Chá,Assistir TV
2020-05-08.csv,10143258,5/8/2020,Masculino,7/3/1999,gato,frio,Chá,Ler livros
2020-05-09.csv,10141616,5/9/2020,Feminino,7/20/1982,tartaruga,moderado,Vinho,Assistir TV
2020-05-09.csv,10142384,5/9/2020,Masculino,10/24/1990,gato,quente,Água,Dormir
2020-05-09.csv,10142646,5/9/2020,Feminino,5/27/1994,gato,quente,Cerveja,Ler livros
2020-05-09.csv,10142882,5/9/2020,Masculino,11/4/1974,gato,frio,Café,Dormir
2020-05-09.csv,10142898,5/9/2020,Masculino,12/27/1995,cachorro,moderado,Chá,Dormir
2020-05-09.csv,10143349,5/9/2020,Feminino,9/24/1962,tartaruga,moderado,Vinho,Assistir TV
2020-05-09.csv,10143435,5/9/2020,Feminino,5/20/1980,peixe,quente,Água,Praticar esporte
2020-05-10.csv,10141516,5/10/2020,Feminino,3/2/1966,peixe,frio,Chá,Assistir TV
2020-05-10.csv,10141828,5/10/2020,Feminino,12/30/1964,tartaruga,frio,Chá,Escrever
2020-05-10.csv,10142102,5/10/2020,Feminino,7/14/1962,gato,quente,Chá,Praticar esporte
2020-05-10.csv,10142637,5/10/2020,Feminino,9/9/1951,gato,frio,refrigerante,Praticar esporte
2020-05-10.csv,10143242,5/10/2020,Masculino,5/30/1999,cachorro,frio,refrigerante,Ler livros
2020-05-11.csv,10142561,5/11/2020,Masculino,1/12/1992,peixe,quente,Chá,Pintar quadros
2020-05-11.csv,10142954,5/11/2020,Masculino,5/17/1999,gato,frio,Chá,Praticar esporte
2020-05-11.csv,10143177,5/11/2020,Masculino,11/18/1972,cachorro,moderado,Chá,Pintar quadros
2020-05-11.csv,10143525,5/11/2020,Feminino,3/19/1969,tartaruga,frio,Café,Aprender algo novo
2020-05-12.csv,10141773,5/12/2020,Feminino,11/17/1999,tartaruga,frio,Cerveja,Escutar música
2020-05-12.csv,10142073,5/12/2020,Masculino,3/2/1950,cachorro,frio,Água,Dormir
2020-05-12.csv,10142381,5/12/2020,Masculino,4/21/1963,gato,frio,Vinho,Ler livros
2020-05-12.csv,10142546,5/12/2020,Masculino,6/4/1971,gato,quente,Vinho,Escutar música
2020-05-12.csv,10142742,5/12/2020,Masculino,3/22/1987,cachorro,quente,Café,Pintar quadros
2020-05-12.csv,10143593,5/12/2020,Feminino,5/17/1954,peixe,moderado,Café,Assistir TV
2020-05-14.csv,10142138,5/14/2020,Feminino,2/5/1950,gato,moderado,Chá,Escutar música
2020-05-14.csv,10142168,5/14/2020,Masculino,7/20/1993,tartaruga,quente,Chá,Escutar música
2020-05-14.csv,10142337,5/14/2020,Masculino,1/22/1969,cachorro,moderado,Água,Dormir
2020-05-14.csv,10142370,5/14/2020,Masculino,1/22/1981,gato,moderado,Chá,Assistir TV
2020-05-14.csv,10142415,5/14/2020,Masculino,6/30/1987,gato,quente,refrigerante,Dormir
2020-05-14.csv,10142659,5/14/2020,Masculino,12/8/1979,gato,moderado,Café,Assistir TV
2020-05-14.csv,10143224,5/14/2020,Masculino,2/1/1978,peixe,frio,Café,Escutar música
2020-05-14.csv,10143375,5/14/2020,Feminino,6/27/1956,cachorro,quente,Cerveja,Dormir
2020-05-15.csv,10142108,5/15/2020,Masculino,9/5/1954,gato,quente,refrigerante,Escrever
2020-05-15.csv,10142332,5/15/2020,Masculino,6/23/1998,peixe,moderado,Vinho,Pintar quadros
2020-05-15.csv,10142696,5/15/2020,Masculino,6/6/1994,gato,quente,refrigerante,Pintar quadros
2020-05-15.csv,10142810,5/15/2020,Masculino,6/22/1960,gato,moderado,Cerveja,Assistir TV
2020-05-15.csv,10143011,5/15/2020,Masculino,6/17/1982,cachorro,moderado,Vinho,Praticar esporte
2020-05-15.csv,10143203,5/15/2020,Masculino,2/4/1951,cachorro,moderado,Café,Assistir TV
2020-05-16.csv,10142115,5/16/2020,Masculino,10/17/1998,cachorro,moderado,Água,Ler livros
2020-05-16.csv,10142749,5/16/2020,Masculino,1/1/1971,peixe,moderado,Café,Escrever
2020-05-16.csv,10142972,5/16/2020,Masculino,12/20/1982,gato,frio,Chá,Aprender algo novo
2020-05-16.csv,10143610,5/16/2020,Feminino,10/22/1989,gato,moderado,Café,Assistir TV
2020-05-17.csv,10142296,5/17/2020,Masculino,10/29/1976,gato,moderado,Vinho,Escutar música
2020-05-17.csv,10142709,5/17/2020,Masculino,10/11/1977,gato,moderado,Água,Ler livros
2020-05-17.csv,10143578,5/17/2020,Masculino,12/16/1986,cachorro,moderado,Cerveja,Praticar esporte
2020-05-18.csv,10142188,5/18/2020,Masculino,6/21/1990,gato,moderado,Cerveja,Assistir TV
2020-05-18.csv,10142197,5/18/2020,Masculino,2/22/1966,gato,frio,Água,Escrever
2020-05-18.csv,10142528,5/18/2020,Masculino,12/7/1983,peixe,frio,refrigerante,Praticar esporte
2020-05-18.csv,10142566,5/18/2020,Masculino,12/14/1972,tartaruga,frio,refrigerante,Dormir
2020-05-18.csv,10143335,5/18/2020,Feminino,1/11/1970,peixe,frio,Café,Ler livros
2020-05-18.csv,10143392,5/18/2020,Masculino,10/22/1995,gato,frio,Cerveja,Praticar esporte
2020-05-18.csv,10143471,5/18/2020,Feminino,6/13/1978,tartaruga,frio,Cerveja,Escrever
2020-05-18.csv,10143563,5/18/2020,Masculino,1/30/1979,gato,moderado,refrigerante,Praticar esporte
2020-05-19.csv,10141537,5/19/2020,Feminino,7/3/1973,gato,moderado,Vinho,Escutar música
2020-05-19.csv,10142913,5/19/2020,Masculino,1/10/1955,peixe,quente,refrigerante,Escrever
2020-05-19.csv,10143001,5/19/2020,Masculino,11/10/1996,gato,quente,refrigerante,Dormir
2020-05-19.csv,10143061,5/19/2020,Masculino,12/13/1973,cachorro,quente,Água,Ler livros
2020-05-19.csv,10143118,5/19/2020,Feminino,2/13/1989,tartaruga,moderado,refrigerante,Dormir
2020-05-19.csv,10143130,5/19/2020,Feminino,1/21/1992,cachorro,frio,Café,Pintar quadros
2020-05-20.csv,10141810,5/20/2020,Masculino,10/26/1953,cachorro,frio,Vinho,Dormir
2020-05-20.csv,10142363,5/20/2020,Masculino,6/27/1978,gato,quente,Água,Dormir
2020-05-20.csv,10142406,5/20/2020,Masculino,2/13/1956,cachorro,frio,Chá,Pintar quadros
2020-05-20.csv,10143319,5/20/2020,Masculino,2/9/1994,gato,moderado,Chá,Dormir
